time,angle 1,velocity 1,angle 2,velocity 2,torque 1,torque 2
37.49,0.9956504273531951,0.0009321107602479714,-1.0000028874788291,-0.0002885849474603817,12.865339881355903,-3.434474122908644
37.5,0.9956576853589832,0.0009315521629533326,-1.0000028832787493,-0.00028832570588646677,12.865339881355903,-3.434474122908644
37.51,0.9956649313280715,0.0009297055478313006,-1.000002879076971,-0.00028858203080730187,12.865459648949512,-3.4344740414781465
37.52,0.9956721652699964,0.0009291487430681573,-1.0000028748863823,-0.0002883236467978564,12.865459648949512,-3.4344740414781465
37.53,0.9956793872146703,0.0009273082181492374,-1.000002870694117,-0.0002885791270875503,12.86557901673209,-3.4344739602930985
37.54,0.9956865971716007,0.0009267532004333944,-1.000002866513021,-0.000288321597842169,12.86557901673209,-3.4344739602930985
37.550000000000004,0.995693795170603,0.0009249187459693336,-1.0000028623302704,-0.00028857623623345464,12.865697986032117,-3.4344738793528764
37.56,0.9957009812211552,0.0009243655098342079,-1.0000028581586684,-0.0002883195589648435,12.865697986032117,-3.4344738793528764
37.57,0.9957081553529764,0.0009225371061360836,-1.0000028539854338,-0.0002885733581786377,12.865816558173687,-3.4344737986568417
37.58,0.9957153175755153,0.0009219856461291951,-1.000002849823327,-0.0002883175301053547,12.865816558173687,-3.4344737986568417
37.59,0.9957224679183945,0.0009201632735732117,-1.000002845659609,-0.0002885704928574332,12.865934734476548,-3.434473718204372
37.6,0.9957296063910338,0.0009196135842569704,-1.0000028415069984,-0.00028831551120741405,12.865934734476548,-3.434473718204372
37.61,0.9957367330229596,0.0009177972232773184,-1.0000028373527978,-0.0002885676402007736,12.866052516256099,-3.4344736379948584
37.62,0.995743847823563,0.0009172492992290185,-1.000002833209684,-0.00028831350221292386,12.866052516256099,-3.4344736379948584
37.63,0.9957509508222743,0.0009154389303247251,-1.0000028290650012,-0.0002885648001492156,12.866169904823403,-3.434473558027653
