time,Hip Angle,Knee Angle,Hip Momentum,Knee Momentum
7.88,-0.0066936,-0.3305,-0.10709,-1.8118
7.885,-0.0070667,-0.33236,-0.063848,-1.9038
7.89,-0.0074459,-0.33344,-0.023224,-1.9886
7.895,-0.0074459,-0.33591,0.020659,-2.0713
7.9,-0.0077074,-0.33823,0.065385,-2.1522
7.905,-0.0080919,-0.33935,0.10684,-2.2214
7.91,-0.0086013,-0.34029,0.14555,-2.2749
7.915,-0.0086013,-0.34189,0.18506,-2.3205
7.92,-0.0086013,-0.34451,0.2226,-2.3547
7.925,-0.0088505,-0.34593,0.25903,-2.3689
7.93,-0.0089899,-0.34766,0.29516,-2.372
7.935,-0.0093823,-0.34914,0.3331,-2.3728
7.94,-0.0093823,-0.35125,0.36987,-2.3661
7.945,-0.0097803,-0.35195,0.40244,-2.3447
7.95,-0.010023,-0.35346,0.43226,-2.3174
7.955,-0.010263,-0.35492,0.45858,-2.2791
7.96,-0.010423,-0.3564,0.47786,-2.2236
7.965,-0.011059,-0.35751,0.49207,-2.1532
7.97,-0.011288,-0.35862,0.50448,-2.0758
7.975,-0.011461,-0.36014,0.51263,-1.9884
7.98,-0.012089,-0.36095,0.51627,-1.8929
7.985,-0.012492,-0.36262,0.5181,-1.7934
7.99,-0.012706,-0.36382,0.51701,-1.6921
7.995,-0.012897,-0.36449,0.51308,-1.5859
8,-0.013106,-0.36565,0.50734,-1.4745
8.005,-0.013503,-0.36615,0.49864,-1.3545
8.01,-0.013909,-0.36749,0.48591,-1.2224
8.015,-0.014114,-0.36829,0.4705,-1.079
8.02,-0.014309,-0.36933,0.44906,-0.9264
8.025,-0.014519,-0.36986,0.42313,-0.76129
8.03,-0.01471,-0.37137,0.39694,-0.5983
8.035,-0.014923,-0.37188,0.37237,-0.44449
8.04,-0.015327,-0.37215,0.34638,-0.29354
8.045,-0.015728,-0.37346,0.32074,-0.14756
8.05,-0.015954,-0.37395,0.29477,-0.017913
8.055,-0.016128,-0.37476,0.26596,0.1092
8.06,-0.01659,-0.37489,0.23169,0.24184
8.065,-0.01659,-0.37556,0.19568,0.37568
8.07,-0.016757,-0.37637,0.1624,0.50112
8.075,-0.016993,-0.3767,0.13177,0.62463
8.08,-0.017153,-0.37786,0.10491,0.7392
8.085,-0.017392,-0.3782,0.083062,0.83939
8.09,-0.017392,-0.37866,0.068254,0.91964
8.095,-0.017546,-0.37945,0.056303,0.99164
8.1,-0.017787,-0.37972,0.04762,1.0537
8.105,-0.017787,-0.38016,0.044551,1.1071
8.11,-0.017787,-0.38058,0.048386,1.1541
8.115,-0.017787,-0.38094,0.054037,1.2016
8.12,-0.018033,-0.38124,0.062388,1.2448
8.125,-0.018033,-0.38197,0.073906,1.2813
8.13,-0.018033,-0.38234,0.08539,1.3098
8.135,-0.017787,-0.38237,0.096639,1.3272
8.14,-0.017787,-0.38275,0.10997,1.3301
8.145,-0.017787,-0.38311,0.1269,1.3228
8.15,-0.017787,-0.38382,0.14662,1.3036
8.155,-0.017392,-0.38382,0.16836,1.2848
8.16,-0.017153,-0.38382,0.18969,1.2669
8.165,-0.016993,-0.38382,0.21263,1.2488
8.17,-0.016993,-0.38418,0.23666,1.2306
8.175,-0.016757,-0.38453,0.26249,1.2205
8.18,-0.01659,-0.38453,0.29108,1.2044
8.185,-0.016356,-0.38488,0.32535,1.1799
8.19,-0.016356,-0.38527,0.36044,1.1498
8.195,-0.016184,-0.38527,0.3935,1.1164
8.2,-0.015954,-0.38563,0.42387,1.0756
8.205,-0.015549,-0.38527,0.45189,1.036
8.21,-0.015327,-0.38563,0.47541,1.0027
8.215,-0.014952,-0.3853,0.49624,0.97934
8.22,-0.014519,-0.38559,0.5172,0.96077
8.225,-0.014324,-0.38563,0.53835,0.94856
8.23,-0.014114,-0.38603,0.55709,0.93536
8.235,-0.013302,-0.38524,0.57366,0.92301
8.24,-0.013302,-0.38563,0.58886,0.90558
8.245,-0.012897,-0.38563,0.60214,0.88427
8.25,-0.012492,-0.38527,0.6126,0.86292
8.255,-0.011867,-0.38491,0.6242,0.8479
8.26,-0.011461,-0.38491,0.63497,0.83313
8.265,-0.011059,-0.38454,0.64585,0.82431
8.27,-0.010423,-0.38418,0.65566,0.82239
8.275,-0.010423,-0.38419,0.66415,0.82359
8.28,-0.0093823,-0.38311,0.66924,0.82291
8.285,-0.0089899,-0.38345,0.67373,0.82463
8.29,-0.0083488,-0.38273,0.67584,0.82597
8.295,-0.0077074,-0.38201,0.67575,0.82692
8.3,-0.0070667,-0.38129,0.67487,0.827
8.305,-0.006429,-0.38088,0.67383,0.82895
8.31,-0.0057955,-0.38016,0.67215,0.83711
8.315,-0.005252,-0.37946,0.67213,0.85212
8.32,-0.004622,-0.37877,0.67399,0.87302
8.325,-0.0040009,-0.37843,0.67729,0.89927
8.33,-0.0034452,-0.37786,0.68045,0.9284
8.335,-0.0025983,-0.37637,0.68463,0.95643
8.34,-0.0023135,-0.37573,0.68566,0.97915
8.345,-0.0014271,-0.37476,0.68319,0.9995
8.35,-0.00085734,-0.37395,0.67731,1.0176
8.355,0,-0.37266,0.6716,1.0435
8.36,0.00085734,-0.37137,0.66249,1.0691
8.365,0.0011429,-0.37037,0.65449,1.1024
8.37,0.0019938,-0.36909,0.64806,1.1419
8.375,0.0025563,-0.36835,0.6427,1.1844
8.38,0.0031643,-0.36677,0.63346,1.2193
8.385,0.0037849,-0.36577,0.62482,1.2576
8.39,0.004622,-0.36417,0.61422,1.292
8.395,0.0051683,-0.36304,0.6005,1.3195
8.4,0.0057955,-0.36156,0.58638,1.3474
8.405,0.0063276,-0.36033,0.57331,1.3749
8.41,0.0066936,-0.35862,0.55858,1.4016
8.415,0.007328,-0.35714,0.54152,1.4285
8.42,0.0077074,-0.35529,0.52299,1.4581
8.425,0.0083488,-0.3531,0.49814,1.4856
8.43,0.0087382,-0.35159,0.46937,1.5188
8.435,0.0091329,-0.34962,0.4361,1.5483
8.44,0.0093823,-0.34831,0.39879,1.5739
8.445,0.0098693,-0.34716,0.35866,1.5951
8.45,0.010023,-0.3448,0.31717,1.615
8.455,0.010263,-0.34295,0.27388,1.6306
8.46,0.010659,-0.34164,0.22883,1.6418
8.465,0.010891,-0.34007,0.18515,1.6529
8.47,0.010891,-0.33741,0.1402,1.6661
8.475,0.011059,-0.33529,0.095324,1.677
8.48,0.011059,-0.33344,0.047233,1.6789
8.485,0.011059,-0.3312,-0.0025147,1.6838
8.49,0.010659,-0.32936,-0.05874,1.6859
8.495,0.010659,-0.3271,-0.11944,1.6817
8.5,0.010423,-0.32418,-0.1853,1.6767
8.505,0.010263,-0.32255,-0.25171,1.6765
8.51,0.010023,-0.32006,-0.31957,1.6748
8.515,0.0096282,-0.31738,-0.38807,1.6757
8.52,0.009237,-0.31422,-0.45618,1.6851
8.525,0.0089899,-0.31265,-0.52482,1.6913
8.53,0.0087382,-0.30982,-0.59471,1.7012
8.535,0.0082188,-0.30719,-0.66486,1.7105
8.54,0.0082188,-0.30531,-0.73082,1.7177
8.545,0.0079646,-0.30338,-0.79253,1.7127
8.55,0.0079646,-0.30121,-0.84639,1.7037
8.555,0.0079646,-0.2994,-0.89328,1.678
8.56,0.0079646,-0.29756,-0.93194,1.6393
8.565,0.0079646,-0.29573,-0.96332,1.5886
8.57,0.0079646,-0.29364,-0.98856,1.536
8.575,0.0077074,-0.2922,-1.0081,1.4778
8.58,0.0077074,-0.29013,-1.0217,1.4192
8.585,0.0080919,-0.28892,-1.0296,1.3646
8.59,0.0083488,-0.28656,-1.0335,1.313
8.595,0.0083488,-0.28502,-1.0303,1.2523
8.6,0.0083488,-0.28371,-1.0213,1.1882
8.605,0.0083488,-0.28193,-1.0051,1.1224
8.61,0.0086013,-0.27988,-0.98156,1.0482
8.615,0.0086013,-0.27843,-0.94807,0.96291
8.62,0.0089899,-0.27633,-0.90693,0.87917
8.625,0.0089899,-0.27487,-0.85653,0.79103
8.63,0.009237,-0.27309,-0.79807,0.69927
8.635,0.0093823,-0.27199,-0.73291,0.60252
8.64,0.0098693,-0.26945,-0.661,0.50365
8.645,0.0098693,-0.26798,-0.58303,0.39173
8.65,0.010023,-0.2659,-0.50042,0.28101
8.655,0.010263,-0.26478,-0.41373,0.16089
8.66,0.010423,-0.26307,-0.32248,0.038465
8.665,0.010659,-0.26096,-0.23251,-0.083645
8.67,0.010825,-0.25942,-0.14473,-0.19043
8.675,0.010825,-0.25812,-0.061383,-0.29555
8.68,0.010825,-0.25611,0.015003,-0.38203
8.685,0.011059,-0.25419,0.081216,-0.44723
8.69,0.011059,-0.25258,0.13885,-0.4953
8.695,0.011059,-0.2511,0.18715,-0.53737
8.7,0.011059,-0.24962,0.22782,-0.56554
8.705,0.010659,-0.24822,0.26171,-0.59008
8.71,0.010659,-0.24674,0.28866,-0.61583
8.715,0.010659,-0.24457,0.30889,-0.64192
8.72,0.010263,-0.243,0.3216,-0.65869
8.725,0.010263,-0.24158,0.32543,-0.67089
8.73,0.010023,-0.23962,0.3216,-0.67354
8.735,0.0096282,-0.23782,0.31132,-0.66818
8.74,0.0096282,-0.23587,0.29563,-0.64944
8.745,0.0088787,-0.23356,0.27392,-0.62622
8.75,0.0083488,-0.23223,0.24507,-0.59733
8.755,0.0079646,-0.23063,0.20723,-0.56718
8.76,0.0075864,-0.22876,0.16174,-0.52904
8.765,0.0070667,-0.22659,0.10509,-0.49053
8.77,0.0068014,-0.22448,0.042392,-0.44461
8.775,0.0058898,-0.22154,-0.025745,-0.39486
8.78,0.005252,-0.2197,-0.098124,-0.33269
8.785,0.004622,-0.21706,-0.17616,-0.26453
8.79,0.0037236,-0.21431,-0.25472,-0.18589
8.795,0.0031643,-0.21206,-0.33728,-0.10496
8.8,0.0025983,-0.21008,-0.41975,-0.016202
8.805,0.0017112,-0.2072,-0.50004,0.06877
8.81,0.0011429,-0.2051,-0.57561,0.14623
8.815,0.00028575,-0.20307,-0.64647,0.21519
8.82,-0.00028575,-0.20097,-0.7099,0.27914
8.825,-0.00085734,-0.19936,-0.76887,0.33132
8.83,-0.0011429,-0.19753,-0.82103,0.37735
8.835,-0.0017112,-0.19557,-0.86531,0.42202
8.84,-0.0019938,-0.19372,-0.90089,0.46266
8.845,-0.0025983,-0.19298,-0.9273,0.49364
8.85,-0.0028824,-0.19084,-0.94247,0.51996
8.855,-0.0031643,-0.18938,-0.9508,0.53598
8.86,-0.0034452,-0.18755,-0.95207,0.5416
8.865,-0.0040009,-0.18607,-0.94974,0.53672
8.87,-0.0040663,-0.18527,-0.94159,0.52443
8.875,-0.004345,-0.18334,-0.92627,0.50372
8.88,-0.004345,-0.18155,-0.90089,0.48182
8.885,-0.004622,-0.18025,-0.8682,0.45444
8.89,-0.004896,-0.17896,-0.82223,0.42484
8.895,-0.005252,-0.17795,-0.77138,0.39521
8.9,-0.005252,-0.17594,-0.71532,0.35882
8.905,-0.0055248,-0.17466,-0.65555,0.30872
8.91,-0.0055248,-0.17307,-0.58969,0.2474
8.915,-0.0055248,-0.17161,-0.52037,0.17012
8.92,-0.0057955,-0.17,-0.44123,0.077881
8.925,-0.0058898,-0.16851,-0.35773,-0.021261
8.93,-0.0058898,-0.16738,-0.26908,-0.12646
8.935,-0.0058898,-0.16558,-0.17746,-0.23228
8.94,-0.0061606,-0.16413,-0.086367,-0.33276
8.945,-0.0061606,-0.16268,0.0023766,-0.42868
8.95,-0.0061606,-0.16119,0.091445,-0.51931
8.955,-0.006429,-0.16013,0.17469,-0.59759
8.96,-0.006429,-0.15819,0.25163,-0.66738
8.965,-0.0065334,-0.1569,0.32126,-0.72903
8.97,-0.0069557,-0.15607,0.38133,-0.77719
8.975,-0.0068014,-0.15392,0.43049,-0.81532
8.98,-0.0070667,-0.1526,0.47394,-0.84308
8.985,-0.0070667,-0.15053,0.50978,-0.85863
8.99,-0.007328,-0.14925,0.54154,-0.8627
8.995,-0.0074459,-0.14765,0.56825,-0.85721
9,-0.0077074,-0.14567,0.58854,-0.84066
9.005,-0.0079646,-0.14468,0.60021,-0.82049
9.01,-0.0079646,-0.14304,0.60578,-0.79673
9.015,-0.0083488,-0.14081,0.60115,-0.76664
9.02,-0.0086013,-0.13971,0.5916,-0.73676
9.025,-0.0087382,-0.13782,0.5775,-0.70395
9.03,-0.009237,-0.13594,0.56075,-0.65927
9.035,-0.0096282,-0.13378,0.53829,-0.60267
9.04,-0.0098693,-0.13134,0.51118,-0.53701
9.045,-0.010181,-0.1303,0.4757,-0.46225
9.05,-0.010659,-0.12752,0.43443,-0.37941
9.055,-0.011288,-0.12524,0.38487,-0.28955
9.06,-0.011461,-0.12337,0.33081,-0.19765
9.065,-0.011908,-0.12097,0.27522,-0.10672
9.07,-0.012492,-0.11858,0.21732,-0.010032
9.075,-0.012706,-0.11673,0.1568,0.086634
9.08,-0.013106,-0.11348,0.099525,0.17898
9.085,-0.013302,-0.11193,0.044723,0.26824
9.09,-0.013708,-0.11003,-0.0078474,0.35533
9.095,-0.014114,-0.10821,-0.05354,0.43466
9.1,-0.014114,-0.10593,-0.092042,0.5086
9.105,-0.014114,-0.10358,-0.12583,0.57243
9.11,-0.014114,-0.10274,-0.15361,0.62521
9.115,-0.014114,-0.10124,-0.17497,0.66607
9.12,-0.014114,-0.099399,-0.19158,0.69289
9.125,-0.014114,-0.097771,-0.20178,0.70532
9.13,-0.013913,-0.096215,-0.2054,0.70839
9.135,-0.013913,-0.094929,-0.20368,0.70702
9.14,-0.013708,-0.093115,-0.19587,0.6985
9.145,-0.013503,-0.09149,-0.18237,0.68921
9.15,-0.013302,-0.090018,-0.16473,0.68066
9.155,-0.012683,-0.088334,-0.14254,0.66688
9.16,-0.012492,-0.0867,-0.1126,0.64474
9.165,-0.011867,-0.085189,-0.075747,0.61742
9.17,-0.011461,-0.083729,-0.031414,0.58376
9.175,-0.011059,-0.081884,0.021829,0.53863
9.18,-0.010659,-0.080796,0.083175,0.48358
9.185,-0.010023,-0.079983,0.14945,0.41959
9.19,-0.0096282,-0.077793,0.21938,0.34993
9.195,-0.009237,-0.075943,0.29397,0.26692
9.2,-0.0089899,-0.075411,0.36971,0.17682
9.205,-0.0082232,-0.074155,0.44486,0.078891
9.21,-0.0077074,-0.072876,0.51922,-0.023592
9.215,-0.0070667,-0.071087,0.59385,-0.13133
9.22,-0.006429,-0.070075,0.66534,-0.23892
9.225,-0.0058898,-0.0688,0.73525,-0.34633
9.23,-0.005252,-0.067513,0.80213,-0.44349
9.235,-0.0046979,-0.066495,0.86527,-0.53025
9.24,-0.0040663,-0.065194,0.92131,-0.60706
9.245,-0.0032168,-0.064074,0.97087,-0.67089
9.25,-0.0028824,-0.063237,1.0123,-0.72132
9.255,-0.0020267,-0.061945,1.0475,-0.76046
9.26,-0.0011429,-0.060673,1.0783,-0.79447
9.265,-0.00085734,-0.059883,1.1049,-0.82453
9.27,0,-0.058416,1.1266,-0.85213
9.275,0.00028575,-0.058066,1.1443,-0.87968
9.28,0.0014271,-0.056606,1.1564,-0.90842
9.285,0.0020267,-0.055558,1.1592,-0.93654
9.29,0.0025983,-0.054831,1.1541,-0.96164
9.295,0.0031136,-0.053786,1.1403,-0.98482
9.3,0.0037849,-0.05302,1.1177,-1.004
9.305,0.0042753,-0.052451,1.0875,-1.0195
9.31,0.004896,-0.051661,1.0508,-1.0274
9.315,0.0057955,-0.050215,1.01,-1.0314
9.32,0.0063276,-0.049216,0.96668,-1.0297
9.325,0.0066936,-0.047995,0.92242,-1.0184
9.33,0.0074459,-0.046739,0.87746,-0.99575
9.335,0.0080919,-0.04577,0.8341,-0.96734
9.34,0.0087382,-0.044667,0.78905,-0.93157
9.345,0.0093823,-0.043672,0.74237,-0.88693
9.35,0.010023,-0.042616,0.69312,-0.84206
9.355,0.010423,-0.042149,0.64272,-0.80483
9.36,0.010659,-0.041622,0.58978,-0.77413
9.365,0.011288,-0.040871,0.53716,-0.74923
9.37,0.012089,-0.040098,0.48573,-0.73405
9.375,0.012492,-0.039306,0.43618,-0.72558
9.38,0.012897,-0.038575,0.38713,-0.72073
9.385,0.013708,-0.03728,0.33911,-0.71603
9.39,0.014114,-0.03616,0.29281,-0.70771
9.395,0.014519,-0.035344,0.24734,-0.69692
9.4,0.014923,-0.034531,0.20303,-0.68141
9.405,0.015327,-0.033594,0.16007,-0.65978
9.41,0.015549,-0.032918,0.11912,-0.63342
9.415,0.016184,-0.031428,0.078644,-0.6062
9.42,0.01659,-0.030298,0.041443,-0.57336
9.425,0.016993,-0.029586,0.0052838,-0.53846
9.43,0.017153,-0.029191,-0.027291,-0.49987
9.435,0.017392,-0.027779,-0.055639,-0.45691
9.44,0.017546,-0.027059,-0.083461,-0.41401
9.445,0.017787,-0.026327,-0.11357,-0.37349
9.45,0.018033,-0.024888,-0.14373,-0.33774
9.455,0.018033,-0.024043,-0.1769,-0.31035
9.46,0.018283,-0.022962,-0.21458,-0.293
9.465,0.018814,-0.022023,-0.25037,-0.28048
9.47,0.018814,-0.021237,-0.28429,-0.27498
9.475,0.018814,-0.01997,-0.31839,-0.27038
9.48,0.018814,-0.018994,-0.35037,-0.26029
9.485,0.018814,-0.018173,-0.37829,-0.24321
9.49,0.018814,-0.017052,-0.40631,-0.21942
9.495,0.018814,-0.015813,-0.43414,-0.18434
9.5,0.018814,-0.015008,-0.45981,-0.14124
9.505,0.018814,-0.013968,-0.48424,-0.095748
9.51,0.018677,-0.012407,-0.51146,-0.050177
9.515,0.018426,-0.011602,-0.54055,-0.0095508
9.52,0.018426,-0.010569,-0.56921,0.0237
9.525,0.018179,-0.0099484,-0.59889,0.04869
9.53,0.018033,-0.0080926,-0.62977,0.068062
9.535,0.017787,-0.0069194,-0.65737,0.084815
9.54,0.017392,-0.0057339,-0.68213,0.10187
9.545,0.017153,-0.004647,-0.70758,0.11653
9.55,0.016993,-0.0033027,-0.73174,0.13406
9.555,0.016757,-0.002216,-0.75562,0.15154
9.56,0.01659,-0.00072681,-0.78108,0.16372
9.565,0.015728,0.00075836,-0.80517,0.17823
9.57,0.015549,0.0018503,-0.82538,0.19957
9.575,0.014923,0.0034448,-0.8441,0.22238
9.58,0.014309,0.0050145,-0.86015,0.24882
9.585,0.013909,0.0064345,-0.87428,0.28449
9.59,0.013106,0.008922,-0.89104,0.32342
9.595,0.012492,0.010263,-0.91105,0.36401
9.6,0.012089,0.011603,-0.93061,0.408
9.605,0.011288,0.013708,-0.95163,0.45336
9.61,0.010497,0.01558,-0.97429,0.49949
9.615,0.0098693,0.017356,-0.99304,0.54215
9.62,0.009237,0.018671,-1.0079,0.57806
9.625,0.0083488,0.020116,-1.0233,0.60935
9.63,0.0075864,0.022259,-1.0378,0.63779
9.635,0.007328,0.022962,-1.047,0.65722
9.64,0.0066936,0.024473,-1.0533,0.67317
9.645,0.0060627,0.025604,-1.0581,0.68927
9.65,0.0054373,0.026689,-1.0577,0.70367
9.655,0.004896,0.027416,-1.0507,0.70863
9.66,0.004345,0.028505,-1.0426,0.71035
9.665,0.0037236,0.029943,-1.0325,0.70577
9.67,0.0034452,0.030718,-1.0174,0.69381
9.675,0.0028824,0.031075,-0.99949,0.66856
9.68,0.0020267,0.031778,-0.98105,0.63979
9.685,0.0014507,0.032468,-0.96081,0.60536
9.69,0.0011618,0.032918,-0.93811,0.56041
9.695,0.00057205,0.03385,-0.91661,0.5047
9.7,0,0.034193,-0.89405,0.44459
9.705,-0.00057205,0.034715,-0.86723,0.3758
9.71,-0.0011429,0.03567,-0.83448,0.29928
9.715,-0.0017112,0.03567,-0.79786,0.21534
9.72,-0.0020267,0.035837,-0.75354,0.12152
9.725,-0.0025983,0.035989,-0.70524,0.017664
9.73,-0.0031643,0.036477,-0.65423,-0.096948
9.735,-0.0037236,0.036973,-0.60038,-0.22665
9.74,-0.004622,0.036476,-0.54672,-0.36287
9.745,-0.005252,0.036301,-0.49627,-0.50212
9.75,-0.0055248,0.036477,-0.44403,-0.64643
9.755,-0.0061606,0.03616,-0.39134,-0.79539
9.76,-0.0068014,0.036161,-0.34287,-0.93824
9.765,-0.0074459,0.03567,-0.29549,-1.0772
9.77,-0.0080919,0.035188,-0.24853,-1.2132
9.775,-0.008483,0.035344,-0.20753,-1.3431
9.78,-0.0089899,0.035344,-0.17327,-1.4548
9.785,-0.0096282,0.034862,-0.14125,-1.5589
9.79,-0.010023,0.03453,-0.1113,-1.6545
9.795,-0.010659,0.034057,-0.085769,-1.739
9.8,-0.011059,0.033719,-0.062495,-1.8095
9.805,-0.011867,0.032917,-0.039695,-1.8801
9.81,-0.012273,0.032223,-0.017671,-1.9442
9.815,-0.012683,0.031869,0.0004405,-1.9979
9.82,-0.013092,0.031513,0.019356,-2.0435
9.825,-0.013503,0.030421,0.038027,-2.0867
9.83,-0.014324,0.029996,0.053389,-2.1204
9.835,-0.014923,0.029191,0.063399,-2.1487
9.84,-0.015142,0.028505,0.073062,-2.1733
9.845,-0.015549,0.028142,0.07754,-2.1894
9.85,-0.015954,0.027416,0.078583,-2.1943
9.855,-0.016184,0.026689,0.079652,-2.1904
9.86,-0.01659,0.025964,0.081304,-2.1722
9.865,-0.017153,0.024889,0.082723,-2.144
9.87,-0.017392,0.024113,0.088412,-2.1098
9.875,-0.017787,0.023484,0.095048,-2.0702
9.88,-0.018033,0.022608,0.10204,-2.0224
9.885,-0.018283,0.021453,0.11213,-1.9716
9.89,-0.018537,0.020638,0.12354,-1.9175
9.895,-0.018677,0.020301,0.13461,-1.8585
9.9,-0.018933,0.019487,0.14972,-1.7964
9.905,-0.019067,0.018355,0.16866,-1.7408
9.91,-0.019324,0.017052,0.18845,-1.6872
9.915,-0.019324,0.016847,0.20904,-1.635
9.92,-0.019584,0.015525,0.23063,-1.5897
9.925,-0.019708,0.01497,0.25211,-1.5489
9.93,-0.01997,0.013708,0.27372,-1.5028
9.935,-0.01997,0.012949,0.29564,-1.4532
9.94,-0.01997,0.011943,0.31939,-1.405
9.945,-0.01997,0.011377,0.34312,-1.3531
9.95,-0.01997,0.0098635,0.36665,-1.2973
9.955,-0.019708,0.0095566,0.39171,-1.2414
9.96,-0.019708,0.0087439,0.41988,-1.1857
9.965,-0.019584,0.0071149,0.44888,-1.1268
9.97,-0.019324,0.0063045,0.48134,-1.0689
9.975,-0.019067,0.0052644,0.51755,-1.0146
9.98,-0.018814,0.0045483,0.55235,-0.96355
9.985,-0.018677,0.0033717,0.58411,-0.91934
9.99,-0.018426,0.0022637,0.61545,-0.87889
9.995,-0.018179,0.0011362,0.64333,-0.83921
10,-0.018033,0.00036401,0.66753,-0.79891
10.005,-0.017635,-0.0010899,0.69137,-0.76158
10.01,-0.016993,-0.0022161,0.71575,-0.72364
10.015,-0.016757,-0.0033016,0.73844,-0.68841
10.02,-0.01659,-0.0047101,0.7604,-0.66006
10.025,-0.015728,-0.0064345,0.78201,-0.64038
10.03,-0.015327,-0.0079293,0.80277,-0.62417
10.035,-0.014519,-0.0095569,0.82285,-0.61426
10.04,-0.014114,-0.010868,0.843,-0.61267
10.045,-0.013708,-0.012408,0.86522,-0.61093
10.05,-0.012897,-0.013968,0.88788,-0.60968
10.055,-0.012492,-0.015524,0.91109,-0.61248
10.06,-0.011687,-0.016847,0.93366,-0.6201
10.065,-0.011288,-0.018307,0.95576,-0.6256
10.07,-0.010263,-0.020153,0.97699,-0.63804
10.075,-0.0098693,-0.021558,0.99642,-0.6519
10.08,-0.0089899,-0.022962,1.0127,-0.66915
10.085,-0.0086013,-0.024044,1.0249,-0.68665
10.09,-0.0079646,-0.025152,1.0337,-0.70482
10.095,-0.007328,-0.025934,1.0358,-0.71534
10.1,-0.0066936,-0.027416,1.0323,-0.72328
10.105,-0.0061606,-0.028142,1.0253,-0.72203
10.11,-0.0055248,-0.028483,1.0169,-0.70825
10.115,-0.004896,-0.029943,1.0051,-0.68973
10.12,-0.004345,-0.031074,0.99241,-0.67078
10.125,-0.0040009,-0.031513,0.97938,-0.64814
10.13,-0.0034452,-0.031964,0.96464,-0.62078
10.135,-0.0028824,-0.032325,0.94537,-0.59408
10.14,-0.0019938,-0.032369,0.92466,-0.55929
10.145,-0.0014271,-0.033719,0.90295,-0.51408
10.15,-0.0011429,-0.034335,0.87691,-0.45606
10.155,-0.00057205,-0.034677,0.84758,-0.38949
10.16,0,-0.03453,0.81648,-0.30948
10.165,0.00057205,-0.034677,0.78107,-0.21774
10.17,0.0014271,-0.034862,0.73984,-0.11515
10.175,0.0017112,-0.035014,0.69685,-0.0046381
10.18,0.002276,-0.035014,0.65144,0.11482
10.185,0.0028824,-0.035014,0.60521,0.23918
10.19,0.0034452,-0.035014,0.55919,0.3651
10.195,0.0040009,-0.034862,0.5109,0.49579
10.2,0.0045484,-0.034862,0.46288,0.62738
10.205,0.0055248,-0.033926,0.41546,0.76309
10.21,0.0057955,-0.033851,0.36913,0.90228
10.215,0.006429,-0.033378,0.32318,1.0437
10.22,0.0070667,-0.03268,0.28374,1.1782
10.225,0.0077074,-0.032324,0.24735,1.3113
10.23,0.0083488,-0.031429,0.21493,1.4342
10.235,0.0086013,-0.031152,0.18426,1.544
10.24,0.0093823,-0.029997,0.15679,1.6477
10.245,0.0097803,-0.029305,0.12945,1.7509
10.25,0.010497,-0.028897,0.10398,1.8465
10.255,0.011059,-0.027786,0.079521,1.9366
10.26,0.011461,-0.027052,0.0591,2.0266
10.265,0.012089,-0.026326,0.040207,2.1034
10.27,0.012492,-0.025566,0.022777,2.1666
10.275,0.013302,-0.024181,0.0077945,2.2218
10.28,0.013302,-0.023319,-0.0063014,2.2703
10.285,0.013909,-0.022608,-0.020662,2.3068
10.29,0.014519,-0.021453,-0.031514,2.3407
10.295,0.015142,-0.01997,-0.038884,2.3669
10.3,0.015142,-0.018994,-0.047356,2.3815
10.305,0.015327,-0.018492,-0.054911,2.3829
10.31,0.015549,-0.017153,-0.063616,2.3782
10.315,0.016356,-0.015473,-0.074945,2.3665
10.32,0.016356,-0.014488,-0.087075,2.3486
10.325,0.01659,-0.013447,-0.099619,2.3272
10.33,0.016828,-0.011602,-0.11385,2.3042
10.335,0.017234,-0.010363,-0.12746,2.2764
10.34,0.017392,-0.0093705,-0.14243,2.2403
10.345,0.017635,-0.008254,-0.16105,2.2001
10.35,0.017392,-0.0071141,-0.18259,2.154
10.355,0.017392,-0.0059622,-0.20608,2.1034
10.36,0.017392,-0.0044538,-0.23296,2.0496
10.365,0.017392,-0.0029425,-0.26298,1.9931
10.37,0.016993,-0.001113,-0.296,1.9343
10.375,0.016993,-0,-0.33144,1.8776
10.38,0.016993,0.0014819,-0.36905,1.8231
10.385,0.01659,0.0033726,-0.41051,1.7678
10.39,0.01659,0.0048075,-0.45318,1.7205
10.395,0.01659,0.0059622,-0.4954,1.6775
10.4,0.015549,0.0085957,-0.53995,1.635
10.405,0.015549,0.0097498,-0.58437,1.5933
10.41,0.015142,0.011602,-0.62772,1.5549
10.415,0.015142,0.012682,-0.67217,1.5111
10.42,0.014538,0.01497,-0.72069,1.4665
10.425,0.014114,0.016332,-0.76426,1.4228
10.43,0.013302,0.018672,-0.80883,1.3851
10.435,0.012897,0.020301,-0.85131,1.3477
10.44,0.012492,0.022024,-0.89304,1.3135
10.445,0.012089,0.023483,-0.92916,1.2815
10.45,0.011687,0.025245,-0.96585,1.2529
10.455,0.011288,0.026704,-0.99824,1.215
10.46,0.010659,0.028483,-1.0308,1.1732
10.465,0.010659,0.029586,-1.0568,1.1313
10.47,0.010423,0.030718,-1.0799,1.0878
10.475,0.0098693,0.032223,-1.0973,1.0415
10.48,0.0093823,0.033142,-1.1108,1.0011
10.485,0.0093823,0.034389,-1.1142,0.96325
10.49,0.009237,0.035837,-1.1113,0.92489
10.495,0.0086013,0.036787,-1.1,0.88195
10.5,0.0079646,0.037873,-1.0836,0.8339
